,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
lam[92],2061.411,1830.321,242.302,4091.349,19.408,14.38,8951.0,6945.0,1.0
lam[93],534.475,430.797,65.644,1072.734,4.532,3.438,9546.0,6920.0,1.0
lam[94],229.66,191.101,23.709,447.541,2.002,1.553,9367.0,6620.0,1.0
lam[95],142.691,173.964,1.33,334.223,1.875,1.402,8735.0,6525.0,1.0
lam[96],1075.08,992.374,80.06,2279.308,9.931,7.696,9599.0,7266.0,1.0
lam[97],260.931,265.855,10.682,571.013,2.821,2.09,9103.0,6490.0,1.0
lam[98],591.43,559.127,36.088,1229.602,6.021,4.552,9744.0,6686.0,1.0
lam[99],2662.644,2401.723,325.494,5370.518,25.644,19.308,10230.0,7233.0,1.0
lam[100],118.72,133.716,2.24,271.653,1.384,1.067,9858.0,6871.0,1.0
lam[101],125.176,146.623,1.517,290.098,1.582,1.176,8596.0,6998.0,1.0
lam[102],79.527,91.001,1.244,186.09,0.974,0.74,8838.0,6391.0,1.0
lam[103],455.587,442.496,25.414,985.621,4.65,3.469,8731.0,7116.0,1.0
lam[104],78.402,89.581,1.658,176.983,0.993,0.71,9060.0,6304.0,1.0
lam[105],93.364,100.643,2.281,215.616,1.072,0.823,9094.0,6599.0,1.0
lam[106],143.767,156.204,3.495,325.738,1.705,1.257,8437.0,6772.0,1.0
lam[107],386.045,284.235,50.662,739.3,2.895,2.207,10190.0,6485.0,1.0
lam[108],462.291,542.848,13.031,1076.672,6.016,4.307,8857.0,7209.0,1.0
lam[109],203.882,133.033,42.165,366.783,1.363,1.062,9728.0,6212.0,1.0
lam[110],1331.399,1089.851,164.765,2603.091,10.737,8.659,10505.0,6947.0,1.0
lam[111],739.729,720.764,33.554,1580.096,7.503,5.87,9164.0,6362.0,1.0
lam[112],185.201,131.511,29.43,351.013,1.36,1.014,9994.0,6992.0,1.0
lam[113],161.021,173.943,4.203,361.923,1.942,1.445,8313.0,6438.0,1.0
lam[114],267.082,267.751,13.181,585.731,2.989,2.28,9100.0,6947.0,1.0
lam[115],4744.079,2887.059,1234.728,8179.337,36.333,25.692,6220.0,6212.0,1.0
lam[116],208.643,167.207,25.392,403.54,1.698,1.303,10391.0,7481.0,1.0
lam[117],239.203,228.269,15.113,504.686,2.545,1.909,8564.0,6272.0,1.0
lam[118],2257.312,2153.666,161.811,4739.6,23.017,17.611,9137.0,6927.0,1.0
